outcome,outcome_type,batch,model_method,model_file,outcome_variant,analysis,employment_status,is_weekend_factor,sex_concept,month,dst_observes,age_at_sleep,PhotoPeriod,duration_hours,estimate,conf.low,conf.high,employment_clean
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,50,NA,NA,7.481620735527897,7.077868092932934,7.88537337812286,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,51,NA,NA,7.255978341185178,7.085643833406806,7.426312848963549,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,51,NA,NA,7.114974051575944,6.651635865256474,7.578312237895413,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,51,NA,NA,7.187838301653974,6.499534720834958,7.87614188247299,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,51,NA,NA,7.148666027910959,6.547034327008791,7.750297728813128,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,51,NA,NA,7.439860877719618,7.139850231753803,7.739871523685434,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,51,NA,NA,7.3345884025195405,6.974101245574657,7.695075559464424,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,51,NA,NA,7.298685512381163,6.905937969557098,7.691433055205228,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,51,NA,NA,7.48770817323486,7.0757858991141465,7.899630447355573,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,52,NA,NA,7.266474864465044,7.09538320364214,7.437566525287949,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,52,NA,NA,7.048277274845998,6.551329471580482,7.545225078111514,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,52,NA,NA,7.139086328497652,6.481557633487078,7.796615023508226,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,52,NA,NA,7.1381993435099265,6.550609175188564,7.725789511831289,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,52,NA,NA,7.430763689592286,7.113190751027418,7.748336628157154,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,52,NA,NA,7.332000193086865,6.963202457815166,7.700797928358563,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,52,NA,NA,7.292914810665634,6.914145307257977,7.671684314073291,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,52,NA,NA,7.493324060353792,7.066283743225854,7.920364377481731,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,53,NA,NA,7.27584238225975,7.1010169292489955,7.450667835270504,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,53,NA,NA,6.98702230694343,6.446312631408832,7.527731982478029,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,53,NA,NA,7.08880075011548,6.450594993918651,7.727006506312309,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,53,NA,NA,7.128567522549186,6.535771044763768,7.721364000334603,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,53,NA,NA,7.421486977589178,7.085674126588384,7.757299828589972,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,53,NA,NA,7.327752460156917,6.943509979013207,7.7119949413006275,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,53,NA,NA,7.287682466992845,6.915329879892295,7.660035054093396,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,53,NA,NA,7.497504062259359,7.049988974690609,7.945019149828108,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,54,NA,NA,7.283341468012984,7.1024432478090525,7.4642396882169155,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,54,NA,NA,6.933310402095526,6.346013138159235,7.520607666031817,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,54,NA,NA,7.03875097835435,6.408175688529821,7.669326268178879,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,54,NA,NA,7.118934200996688,6.503612919936132,7.734255482057244,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,54,NA,NA,7.411969512050497,7.058854347750667,7.765084676350328,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,54,NA,NA,7.322285035537149,6.918125070826784,7.726445000247514,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,54,NA,NA,7.283110930225907,6.909950674503616,7.6562711859481984,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,54,NA,NA,7.499283844326226,7.028060013304598,7.970507675347854,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,55,NA,NA,7.288232695168426,7.099871998867318,7.476593391469533,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,55,NA,NA,6.889242814529565,6.259402301043535,7.519083328015595,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,55,NA,NA,6.990706425061148,6.358142030558216,7.62327081956408,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,55,NA,NA,7.108463014820388,6.458599100366994,7.758326929273782,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,55,NA,NA,7.402150063316436,7.034173057434533,7.77012706919834,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,55,NA,NA,7.316037751035013,6.890492014257893,7.741583487812134,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,55,NA,NA,7.279322649227915,6.899552329501524,7.6590929689543055,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,55,NA,NA,7.497699071929058,7.0018258966723,7.993572247185816,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,56,NA,NA,7.289787570447888,7.093641066896108,7.485934073999669,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,56,NA,NA,6.856888782861311,6.194418000257306,7.519359565465317,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,56,NA,NA,6.946412133399961,6.306105953449079,7.586718313350843,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,56,NA,NA,7.096329071974902,6.406674689033532,7.785983454916272,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,56,NA,NA,7.391968343524114,7.012884282069756,7.771052404978473,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,56,NA,NA,7.309444922519554,6.863914695089162,7.754975149949947,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,56,NA,NA,7.276438113457427,6.886405168533054,7.6664710583818,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,56,NA,NA,7.491799653774494,6.972543719317118,8.011055588231871,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,57,NA,NA,7.287649884393936,7.084241737130883,7.491058031656989,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,57,NA,NA,6.83722739744125,6.155342564228822,7.519112230653678,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,57,NA,NA,6.906783380179362,6.2570705312042465,7.556496229154477,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,57,NA,NA,7.082098107542188,6.353051643848455,7.81114457123592,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,57,NA,NA,7.381396133486621,6.9956105712924845,7.767181695680758,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,57,NA,NA,7.302753045281036,6.840596792139934,7.764909298422138,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,57,NA,NA,7.274511093626389,6.872694931477528,7.6763272557752495,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,57,NA,NA,7.48112049144918,6.941290100116785,8.020950882781575,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,58,NA,NA,7.281918559562649,7.072208231220672,7.491628887904626,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,58,NA,NA,6.8299049983166285,6.142120581278942,7.517689415354315,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,58,NA,NA,6.871721019310481,6.213686066824956,7.529755971796006,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,58,NA,NA,7.065813414051195,6.300858995436102,7.830767832666287,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,58,NA,NA,7.370444419269215,6.982200591215804,7.758688247322626,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,58,NA,NA,7.295978996363025,6.82129118332289,7.77066680940316,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,58,NA,NA,7.273513794083168,6.859881826299854,7.687145761866481,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,58,NA,NA,7.465789409932385,6.908823572899234,8.022755246965536,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,59,NA,NA,7.272720231416007,7.0578843773434805,7.487556085488533,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,59,NA,NA,6.834486774610035,6.1535173456936665,7.515456203526403,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,59,NA,NA,6.841064136677883,6.177410198847227,7.504718074508539,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,59,NA,NA,7.047547362417368,6.25178207413242,7.843312650702316,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,59,NA,NA,7.35912657413786,6.9722029074641885,7.746050240811531,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,59,NA,NA,7.289125671395614,6.806200363323299,7.772050979467929,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,59,NA,NA,7.273413452615011,6.848910919562365,7.697915985667657,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,59,NA,NA,7.44597033720141,6.875572351261375,8.016368323141446,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,60,NA,NA,7.260181535415991,7.041464144759498,7.478898926072484,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,60,NA,NA,6.850537915444052,6.187404977800009,7.513670853088096,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,60,NA,NA,6.814651818166138,6.148795318106155,7.48050831822612,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,60,NA,NA,7.027372323556147,6.206554956121129,7.848189690991165,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,60,NA,NA,7.34745597135852,6.964911026487549,7.730000916229491,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,60,NA,NA,7.282195966008901,6.79516113036967,7.769230801648132,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,60,NA,NA,7.274177307009176,6.840346995530253,7.708007618488099,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,60,NA,NA,7.421827201233551,6.841725532099649,8.001928870367454,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,61,NA,NA,7.244429107024579,7.023026421839045,7.465831792210112,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,61,NA,NA,6.8776236099412635,6.240616884374226,7.514630335508301,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,61,NA,NA,6.792323149659809,6.127649965811212,7.456996333508405,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,61,NA,NA,7.005360668382969,6.165253299805561,7.845468036960377,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,61,NA,NA,7.335445984197157,6.959340592833475,7.7115513755608385,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,61,NA,NA,7.275192775832978,6.787714019274999,7.762671532390957,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,61,NA,NA,7.275772595052913,6.834461491038716,7.71708369906711,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,61,NA,NA,7.393523930006105,6.8072907410759464,7.979757118936264,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,62,NA,NA,7.225589581703752,7.002558704809191,7.448620458598313,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,62,NA,NA,6.915309047224255,6.308591606126997,7.522026488321513,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,62,NA,NA,6.773917217043465,6.113143525317668,7.434690908769262,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,62,NA,NA,6.981584767813274,6.127468327009498,7.83570120861705,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,62,NA,NA,7.323109985919736,6.954193124405756,7.6920268474337155,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,62,NA,NA,7.268118996497942,6.783130868207399,7.753107124788485,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,62,NA,NA,7.278166554533476,6.831296706780083,7.725036402286868,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,62,NA,NA,7.361224451496371,6.772129525921871,7.950319377070871,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,63,NA,NA,7.20378959491549,6.979970071545914,7.427609118285066,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,63,NA,NA,6.963159416415611,6.384874022502223,7.541444810329,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,63,NA,NA,6.7592731062016735,6.103861814873419,7.414684397529928,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,63,NA,NA,6.956116992762504,6.092403953751183,7.819830031773825,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,63,NA,NA,7.310461349792219,6.947831503164266,7.673091196420173,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,63,NA,NA,7.260977523633888,6.7804167985347865,7.741538248732989,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,63,NA,NA,7.281326423238117,6.830717941923101,7.731934904553134,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,63,NA,NA,7.325092693681644,6.735974821432596,7.914210565930692,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,64,NA,NA,7.179155782121772,6.955098288854714,7.403213275388831,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,64,NA,NA,7.020739906637918,6.4607886090181745,7.580691204257662,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,64,NA,NA,6.748229903019001,6.097842408692635,7.398617397345367,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,64,NA,NA,6.9290297141461,6.058931876603506,7.799127551688695,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,64,NA,NA,7.297513449080572,6.9382990903677895,7.656727807793355,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,64,NA,NA,7.253771252870909,6.778302629230884,7.729239876510935,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,64,NA,NA,7.285219438954091,6.8324424144540155,7.737996463454166,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,64,NA,NA,7.285292584539226,6.698439025779161,7.872146143299291,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,65,NA,NA,7.151814778784581,6.927716904959796,7.375912652609365,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,65,NA,NA,7.08761570701376,6.526116455332641,7.649114958694879,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,65,NA,NA,6.740626693380013,6.092627591582156,7.388625795177869,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,65,NA,NA,6.900395302879502,6.0256240398709755,7.775166565888029,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,65,NA,NA,7.284279657050759,6.923448257764993,7.645111056336526,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,65,NA,NA,7.246503079839103,6.775246630581281,7.717759529096925,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,65,NA,NA,7.289812839468649,6.836063344817757,7.743562334119541,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,65,NA,NA,7.241988052046409,6.659015261385396,7.824960842707422,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,66,NA,NA,7.121893220365892,6.897541670220972,7.346244770510811,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,66,NA,NA,7.163352006665718,6.57163763414895,7.7550663791824865,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,66,NA,NA,6.736302563169277,6.085385895882933,7.387219230455621,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,66,NA,NA,6.870286129878146,5.990788558629715,7.749783701126576,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,66,NA,NA,7.270773346968742,6.901205002138165,7.6403416917993185,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,66,NA,NA,7.239175900168563,6.769472002516543,7.708879797820583,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,66,NA,NA,7.295073862569043,6.841061730411865,7.749085994726221,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,66,NA,NA,7.1953430241804925,6.617078637678348,7.773607410682637,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,67,NA,NA,7.089517742327687,6.864243758496173,7.314791726159202,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,67,NA,NA,7.247513994716381,6.592455028913717,7.902572960519045,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,67,NA,NA,6.735096598271359,6.073148110333589,7.397045086209129,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,67,NA,NA,6.838774566057473,5.95252150991201,7.725027622202935,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,67,NA,NA,7.257007892100483,6.869929810658807,7.644085973542159,Retired
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Self Employed,NA,NA,NA,NA,67,NA,NA,7.231792609489384,6.7590692031289095,7.704516015849858,Self Employed
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Student,NA,NA,NA,NA,67,NA,NA,7.300969746042528,6.846824032335511,7.755115459749546,Student
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Unable To Work,NA,NA,NA,NA,67,NA,NA,7.145521428918775,6.571889850451641,7.719153007385908,Unable To Work
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Employed For Wages,NA,NA,NA,NA,68,NA,NA,7.054814980131948,6.82747083731239,7.282159122951507,Employed For Wages
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Homemaker,NA,NA,NA,NA,68,NA,NA,7.339666860288332,6.588961397195324,8.090372323381342,Homemaker
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work Less Than One,NA,NA,NA,NA,68,NA,NA,6.736847884570829,6.053157303876802,7.420538465264856,Out Of Work Less Than One
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Out Of Work One Or More,NA,NA,NA,NA,68,NA,NA,6.805932982332926,5.9087939478940745,7.703072016771778,Out Of Work One Or More
duration,Duration,base,REML,duration_poly_interact_04_REML.rds,primary,age_x_employment,Retired,NA,NA,NA,NA,68,NA,NA,7.24299666571195,6.8287130649726935,7.657280266451207,Retired
