batch,analysis,age_at_sleep,is_weekend_factor,dst_observes,onset_estimate,offset_estimate,derived_duration_hours,derived_midpoint_linear,duration_direct_estimate,duration_direct_minus_derived,duration_adjusted_estimate,duration_adjusted_minus_derived,midpoint_direct_estimate,midpoint_direct_minus_derived,midpoint_adjusted_estimate,midpoint_adjusted_minus_derived
dst,derived_duration_midpoint_age,57,NA,NA,-54.674138763882794,122.19088020529924,8.865018969182017,21.758370720708218,-50.35485445116144,-59.219873420343454,-50.03587705409763,-58.90089602327965,-17.960482102402217,8.281147176889569,-16.725855020144703,9.51577425914708
dst,derived_duration_midpoint_age,58,NA,NA,-56.02869595397084,123.72584252466233,11.754538478633153,21.848573285345736,-51.39368211850164,-63.14822059713479,-51.06919568435282,-62.82373416298597,-18.682170256798045,7.469256457856218,-17.428088803895072,8.723337910759192
dst,derived_duration_midpoint_age,59,NA,NA,-57.383253144059,125.26080484402536,14.644057988084342,21.938775849983173,-52.43250978584184,-67.07656777392617,-52.10251431460793,-66.74657230269227,-19.40385841119386,6.657365738822968,-18.130322587645377,7.930901562371446
dst,derived_duration_midpoint_age,60,NA,NA,-58.73781033414703,126.7957671633884,17.53357749753542,22.02897841462068,-53.471337453182045,-71.00491495071746,-53.135832944863076,-70.66941044239849,-20.125546565589698,5.8454750197896175,-18.83255637139577,7.138465213983551
dst,derived_duration_midpoint_age,61,NA,NA,-60.09236752423516,128.33072948275145,20.42309700698661,22.119180979258147,-54.51016512052222,-74.93326212750883,-54.16915157511821,-74.59224858210482,-20.84723471998548,5.033584300756374,-19.534790155146087,6.34602886559577
dst,derived_duration_midpoint_age,62,NA,NA,-61.44692471432322,129.86569180211447,23.31261651643769,22.209383543895623,-55.548992787862446,-78.86160930430013,-55.20247020537334,-78.51508672181103,-21.568922874381308,4.221693581723066,-20.237023938896428,5.553592517207946
dst,derived_duration_midpoint_age,63,NA,NA,-62.80148190441136,131.40065412147754,2.2021360258889047,10.299586108533092,-56.58782045520262,-58.78995648109152,-56.23578883562841,-58.43792486151732,-22.29061102877712,-8.590197137310213,-20.93925772264676,-7.238843831179853
dst,derived_duration_midpoint_age,64,NA,NA,-64.15603909449949,132.9356164408406,5.091655535340067,10.389788673170544,-57.62664812254279,-62.718303657882856,-57.26910746588352,-62.36076300122359,-23.012299183172907,-9.40208785634345,-21.64149150639707,-8.031280179567617
dst,derived_duration_midpoint_age,65,NA,NA,-65.5105962845876,134.47057876020364,7.981175044791257,10.479991237808022,-58.66547578988298,-66.64665083467423,-58.30242609613868,-66.28360114092993,-23.733987337568703,-10.213978575376728,-22.343725290147443,-8.823716527955469
dst,derived_duration_midpoint_age,66,NA,NA,-66.86515347467565,136.00554107956668,10.870694554242334,10.570193802445516,-59.70430345722318,-70.57499801146551,-59.335744726393806,-70.20643928063615,-24.455675491964527,-11.025869294410043,-23.0459590738978,-9.61615287634332
dst,derived_duration_midpoint_age,67,NA,NA,-68.2197106647638,137.54050339892973,13.760214063693525,10.660396367082967,-60.743131124563355,-74.50334518825687,-60.369063356648915,-74.12927742034245,-25.177363646360327,-11.837760013443294,-23.74819285764809,-10.40858922473106
dst,derived_duration_midpoint_age,68,NA,NA,-69.57426785485187,139.07546571829278,16.64973357314466,10.75059893172046,-61.781958791903584,-78.43169236504824,-61.402381986904075,-78.05211556004873,-25.899051800756155,11.350349267523384,-24.450426641398472,-11.201025573118931
dst,derived_duration_midpoint_age,69,NA,NA,-70.92882504493994,140.61042803765585,19.539253082595792,10.840801496357956,-62.82078645924372,-82.36003954183951,-62.43570061715918,-81.97495369975496,-26.620739955151983,10.538458548490064,-25.152660425148817,-11.993461921506771
dst,derived_duration_midpoint_age,70,NA,NA,-72.283382235028,142.1453903570189,22.428772592046897,10.931004060995448,-63.859614126583935,-86.28838671863083,-63.46901924741432,-85.89779183946122,-27.34242810954779,9.726567829456762,-25.854894208899186,11.21410173010537
dst,derived_duration_midpoint_age,71,NA,NA,-73.63793942511609,143.68035267638191,1.3182921014980025,23.021206625632914,-64.89844179392419,-66.2167338954222,-64.50233787766949,-65.82062997916749,-28.064116263943617,-3.0853228895765312,-26.55712799264954,-1.5783346182824545
dst,derived_duration_midpoint_age,72,NA,NA,-74.99249661520432,145.215314995745,4.207811610949307,23.111409190270336,-65.93726946126431,-70.14508107221361,-65.53565650792459,-69.74346811887389,-28.785804418339374,-3.897213608609711,-27.259361776399818,-2.3707709666701504
dst,derived_duration_midpoint_age,73,NA,NA,-76.34705380529232,146.750277315108,7.097331120400327,23.201611754907844,-66.97609712860452,-74.07342824900485,-66.56897513817972,-73.66630625858005,-29.507492572735245,-4.7091043276430895,-27.961595560150172,-3.163207315058017
dst,derived_duration_midpoint_age,74,NA,NA,-77.70161099538046,148.28523963447108,9.986850629851546,23.29181431954531,-68.01492479594472,-78.00177542579627,-67.60229376843482,-77.58914439828636,-30.229180727131045,-5.520995046676354,-28.66382934390047,-3.955643663445784
dst,derived_duration_midpoint_age,75,NA,NA,-79.05616818546852,149.82020195383413,12.87637013930265,23.382016884182804,-69.05375246328492,-81.93012260258757,-68.63561239868999,-81.51198253799264,-30.950868881526866,-6.332885765709669,-29.366063127650815,-4.748080011833622
dst,derived_duration_midpoint_age,76,NA,NA,-80.41072537555665,151.35516427319718,15.76588964875384,23.47221944882027,-70.09258013062507,-85.85846977937891,-69.66893102894508,-85.43482067769892,-31.67255703592265,-7.14477648474292,-30.06829691140116,-5.540516360221432
dst,derived_duration_midpoint_age,77,NA,NA,-81.76528256564477,152.89012659256022,18.655409158204975,23.56242201345772,-71.13140779796527,-89.78681695617024,-70.70224965920019,-89.35765881740517,-32.39424519031849,-7.956667203776213,-30.77053069515149,-6.332952708609213
dst,derived_duration_midpoint_age,78,NA,NA,-83.11983975573281,154.42508891192327,21.54492866765608,23.652624578095228,-72.17023546530547,-93.71516413296156,-71.73556828945534,-93.28049695711142,-33.11593334471432,-8.76855792280955,-31.472764478901855,-7.125389056997079
dst,derived_duration_midpoint_age,79,NA,NA,-84.47439694582087,155.9600512312863,0.4344481771071571,11.742827142732708,-73.2090631326457,-73.64351130975285,-72.76888691971051,-73.20333509681767,-33.83762149911015,2.4195513581571433,-32.17499826265221,4.082174594615083
dst,derived_duration_midpoint_age,80,NA,NA,-85.82895413590911,157.49501355064936,3.3239676865584897,11.83302970737013,-74.24789079998584,-77.57185848654433,-73.80220554996556,-77.12617323652405,-34.55930965350588,1.607660639123992,-32.8772320464025,3.2897382462273725
dst,derived_duration_midpoint_age,81,NA,NA,-87.18351132599705,159.0299758700124,6.213487196009453,11.92323227200768,-75.28671846732605,-81.5002056633355,-74.83552418022077,-81.04901137623023,-35.28099780790177,0.7957699200905495,-33.579465830152884,2.497301897839435
dst,derived_duration_midpoint_age,82,NA,NA,-88.53806851608525,160.56493818937545,9.1030067054607,12.013434836645104,-76.32554613466624,-85.42855284012694,-75.86884281047583,-84.97184951593653,-36.00268596229753,-0.01612079894263018,-34.2816996139032,1.7048655494516964
dst,derived_duration_midpoint_age,83,NA,NA,-89.8926257061733,162.09990050873847,11.992526214911775,12.103637401282583,-77.36437380200643,-89.3569000169182,-76.90216144073098,-88.89468765564276,-36.724374116693355,-0.8280115179759377,-34.98393339765354,0.9124292010638796
dst,derived_duration_midpoint_age,84,NA,NA,-91.24718289626138,163.63486282810152,14.88204572436291,12.193839965920075,-78.40320146934663,-93.28524719370954,-77.93548007098615,-92.81752579534906,-37.44606227108918,-1.6399022370092595,-35.686167181403896,0.11999285267602744
dst,derived_duration_midpoint_age,85,NA,NA,-92.6017400863495,165.16982514746456,17.771565233814044,12.284042530557528,-79.44202913668686,-97.2135943705009,-78.96879870124127,-96.74036393505531,-38.167750425484975,-2.451792956042503,-36.38840096515421,-0.6724434957117396
