batch,analysis,age_at_sleep,is_weekend_factor,dst_observes,onset_estimate,offset_estimate,derived_duration_hours,derived_midpoint_linear
dst,derived_duration_midpoint_age,41,Weekend,DST,-0.2380057734883657,7.3615306813321775,7.599536454820544,3.561762453921906
dst,derived_duration_midpoint_age,41,Weekend,NoDST,-0.517566666333239,6.966467818015402,7.484034484348641,3.2244505758410815
dst,derived_duration_midpoint_age,42,Weekday,DST,-0.7703534113955077,6.352776200942206,7.123129612337714,2.7912113947733497
dst,derived_duration_midpoint_age,42,Weekday,NoDST,-1.022769446916144,6.005623543130033,7.028392990046177,2.4914270481069445
dst,derived_duration_midpoint_age,42,Weekend,DST,-0.26465549962667045,7.349961147105421,7.614616646732091,3.542652823739375
dst,derived_duration_midpoint_age,42,Weekend,NoDST,-0.5442163924715437,6.954898283788645,7.499114676260189,3.2053409456585507
dst,derived_duration_midpoint_age,43,Weekday,DST,-0.789884727219266,6.34679677222409,7.136681499443356,2.778456022502412
dst,derived_duration_midpoint_age,43,Weekday,NoDST,-1.0423007627399024,5.999644114411917,7.04194487715182,2.478671675836007
dst,derived_duration_midpoint_age,43,Weekend,DST,-0.29000311235817533,7.340039033742305,7.630042146100481,3.525017960692065
dst,derived_duration_midpoint_age,43,Weekend,NoDST,-0.5695640052030488,6.944976170425529,7.514540175628579,3.1877060826112404
dst,derived_duration_midpoint_age,44,Weekday,DST,-0.8079959991360499,6.343050506104944,7.151046505240993,2.7675272534844466
dst,derived_duration_midpoint_age,44,Weekday,NoDST,-1.0604120346566863,5.9958978482927705,7.056309882949456,2.467742906818042
dst,derived_duration_midpoint_age,44,Weekend,DST,-0.31404861168288006,7.331764341242832,7.645812952925712,3.508857864779976
dst,derived_duration_midpoint_age,44,Weekend,NoDST,-0.5936095045277534,6.936701477926056,7.53031098245381,3.171545986699152
dst,derived_duration_midpoint_age,45,Weekday,DST,-0.8246872271458594,6.341537402584764,7.166224629730624,2.7584250877194525
dst,derived_duration_midpoint_age,45,Weekday,NoDST,-1.0771032626664958,5.994384744772591,7.071488007439087,2.458640741053048
dst,derived_duration_midpoint_age,45,Weekend,DST,-0.3367919976007848,7.325137069606999,7.661929067207784,3.494172536003107
dst,derived_duration_midpoint_age,45,Weekend,NoDST,-0.6163528904456583,6.930074206290223,7.546427096735882,3.156860657922283
dst,derived_duration_midpoint_age,46,Weekday,DST,-0.8399584112486946,6.342257461663554,7.1822158729122485,2.7511495252074294
dst,derived_duration_midpoint_age,46,Weekday,NoDST,-1.0923744467693308,5.995104803851381,7.087479250620712,2.451365178541025
dst,derived_duration_midpoint_age,46,Weekend,DST,-0.35823327011188955,7.320157218834809,7.678390488946699,3.4809619743614597
dst,derived_duration_midpoint_age,46,Weekend,NoDST,-0.63779416295676306,6.925094355518033,7.5628885184747965,3.143650096280635
dst,derived_duration_midpoint_age,47,Weekday,DST,-0.8538095514445556,6.3452106833413104,7.199020234785866,2.7457005659483773
dst,derived_duration_midpoint_age,47,Weekday,NoDST,-1.1062255869651918,5.998058025529137,7.10428361249433,2.445916219281973
dst,derived_duration_midpoint_age,47,Weekend,DST,-0.3783724292161942,7.316824788926259,7.695197218142453,3.469226179855032
dst,derived_duration_midpoint_age,47,Weekend,NoDST,-0.6579333220610675,6.921761925609483,7.579695247670551,3.131914301774208
dst,derived_duration_midpoint_age,48,Weekday,DST,-0.8662406477334421,6.350397067618037,7.216637715351479,2.7420782099422976
dst,derived_duration_midpoint_age,48,Weekday,NoDST,-1.1186566832540783,6.0032444098058635,7.121901093059941,2.4422938632758924
dst,derived_duration_midpoint_age,48,Weekend,DST,-0.3972094749136989,7.315139779881352,7.712349254795051,3.4589651524838265
dst,derived_duration_midpoint_age,48,Weekend,NoDST,-0.6767703677585724,6.920076916564576,7.5968472843231485,3.121653274403002
dst,derived_duration_midpoint_age,49,Weekday,DST,-0.8772517001153546,6.35781661449373,7.235068314609085,2.7402824571891875
dst,derived_duration_midpoint_age,49,Weekday,NoDST,-1.1296677356359908,6.010663956681557,7.140331692317548,2.440498110522783
dst,derived_duration_midpoint_age,49,Weekend,DST,-0.4147444072044037,7.3151021917000865,7.72984659890449,3.450178892247841
dst,derived_duration_midpoint_age,49,Weekend,NoDST,-0.6943053000492769,6.920039328383311,7.614344628432588,3.112867014167017
dst,derived_duration_midpoint_age,50,Weekday,DST,-0.8868427085902926,6.3674693239683915,7.254312032558684,2.74031330768905
dst,derived_duration_midpoint_age,50,Weekday,NoDST,-1.1392587441109288,6.020316666156218,7.159575410267147,2.4405289610226446
dst,derived_duration_midpoint_age,50,Weekend,DST,-0.4309772260883083,7.316712024382461,7.74768925047077,3.4428673991470764
dst,derived_duration_midpoint_age,50,Weekend,NoDST,-0.7105381189331816,6.921649161065686,7.632187279998867,3.105555521066252
dst,derived_duration_midpoint_age,51,Weekday,DST,-0.8950136731582561,6.379355196042022,7.274368869200278,2.7421707614418827
dst,derived_duration_midpoint_age,51,Weekday,NoDST,-1.1474297086788925,6.032202538229849,7.179632246908741,2.4423864147754784
dst,derived_duration_midpoint_age,51,Weekend,DST,-0.4459079315654127,7.319969277928478,7.76587720949389,3.4370306731815323
dst,derived_duration_midpoint_age,51,Weekend,NoDST,-0.725468824410286,6.924906414611702,7.650375239021988,3.099718795100708
dst,derived_duration_midpoint_age,52,Weekday,DST,-0.9017645938192452,6.39347423071462,7.2952388245338655,2.7458548184476874
dst,derived_duration_midpoint_age,52,Weekday,NoDST,-1.1541806293398815,6.046321572902447,7.200502202242329,2.4460704717812827
dst,derived_duration_midpoint_age,52,Weekend,DST,-0.4595365236357173,7.324873952338136,7.784410475973853,3.4326687143512093
dst,derived_duration_midpoint_age,52,Weekend,NoDST,-0.7390974164805907,6.929811089021361,7.668908505501952,3.095356836270385
dst,derived_duration_midpoint_age,53,Weekday,DST,-0.9070954705732605,6.409826427986186,7.316921898559446,2.7513654787064628
dst,derived_duration_midpoint_age,53,Weekday,NoDST,-1.1595115060938967,6.062673770174013,7.222185276267909,2.451581132040058
dst,derived_duration_midpoint_age,53,Weekend,DST,-0.4718630022992219,7.331426047611436,7.803289049910658,3.429781522656107
dst,derived_duration_midpoint_age,53,Weekend,NoDST,-0.7514238951440952,6.936363184294661,7.687787079438756,3.092469644575283
dst,derived_duration_midpoint_age,54,Weekday,DST,-0.9110063034203008,6.428411787856721,7.339418091277022,2.75870274221821
dst,derived_duration_midpoint_age,54,Weekday,NoDST,-1.1634223389409373,6.081259130044548,7.244681468985485,2.4589183955518052
dst,derived_duration_midpoint_age,54,Weekend,DST,-0.48288736755592637,7.339625563748378,7.822512931304304,3.428369098096226
dst,derived_duration_midpoint_age,54,Weekend,NoDST,-0.7624482604007998,6.944562700431602,7.707010960832402,3.0910572200154007
dst,derived_duration_midpoint_age,55,Weekday,DST,-0.9134970923603674,6.449230310326223,7.362727402686591,2.767866608982928
dst,derived_duration_midpoint_age,55,Weekday,NoDST,-1.1659131278810038,6.10207765251405,7.2679907803950545,2.4680822623165235
dst,derived_duration_midpoint_age,55,Weekend,DST,-0.4926096194058309,7.349472500748961,7.842082120154792,3.4284314406715652
dst,derived_duration_midpoint_age,55,Weekend,NoDST,-0.7721705122507043,6.954409637432185,7.726580149682889,3.09111956259074
dst,derived_duration_midpoint_age,56,Weekday,DST,-0.9145678373934591,6.472281995394694,7.386849832788154,2.778857079000618
dst,derived_duration_midpoint_age,56,Weekday,NoDST,-1.1669838729140951,6.125129337582521,7.292113210496616,2.4790727323342128
dst,derived_duration_midpoint_age,56,Weekend,DST,-0.5010297578489353,7.360966858613185,7.861996616462121,3.4299685503821253
dst,derived_duration_midpoint_age,56,Weekend,NoDST,-0.7805906506938088,6.96590399529641,7.746494645990219,3.0926566723013007
dst,derived_duration_midpoint_age,57,Weekday,DST,-0.9142185385195768,6.497566843062134,7.41178538158171,2.7916741522712782
dst,derived_duration_midpoint_age,57,Weekday,NoDST,-1.166634574040213,6.150414185249961,7.317048759290174,2.4918898056048735
dst,derived_duration_midpoint_age,57,Weekend,DST,-0.5081477828852398,7.374108637341052,7.882256420226291,3.4329804272279056
dst,derived_duration_midpoint_age,57,Weekend,NoDST,-0.7877086757301132,6.979045774024276,7.766754449754389,3.0956685491470814
dst,derived_duration_midpoint_age,58,Weekday,DST,-0.9124491957387202,6.525084853328541,7.437534049067261,2.80631782879491
dst,derived_duration_midpoint_age,58,Weekday,NoDST,-1.1648652312593564,6.177932195516368,7.342797426775724,2.5065334821285057
dst,derived_duration_midpoint_age,58,Weekend,DST,-0.5139636945147443,7.388897836932559,7.902861531447304,3.4374670712089075
dst,derived_duration_midpoint_age,58,Weekend,NoDST,-0.7935245873596177,6.993834973615783,7.787359560975401,3.1001551931280824
dst,derived_duration_midpoint_age,59,Weekday,DST,-0.9092598090508892,6.554836026193916,7.464095835244805,2.8227881085715136
dst,derived_duration_midpoint_age,59,Weekday,NoDST,-1.1616758445715254,6.207683368381743,7.369359212953269,2.523003761905109
dst,derived_duration_midpoint_age,59,Weekend,DST,-0.5184774927374486,7.405334457387708,7.923811950125157,3.44342848232513
dst,derived_duration_midpoint_age,59,Weekend,NoDST,-0.7980383855823221,7.010271594070933,7.808309979653256,3.106116604244306
dst,derived_duration_midpoint_age,60,Weekday,DST,-0.9046503784560838,6.586820361658261,7.491470740114344,2.8410849916010887
dst,derived_duration_midpoint_age,60,Weekday,NoDST,-1.15706641397672,6.239667703846088,7.396734117822808,2.541300644934684
dst,derived_duration_midpoint_age,60,Weekend,DST,-0.521689177553353,7.423418498706501,7.945107676259854,3.450864660576574
dst,derived_duration_midpoint_age,60,Weekend,NoDST,-0.8012500703982263,7.028355635389725,7.829605705787952,3.1135527824957494
dst,derived_duration_midpoint_age,61,Weekday,DST,-0.8986209039543043,6.621037859721572,7.519658763675877,2.8612084778836344
dst,derived_duration_midpoint_age,61,Weekday,NoDST,-1.1510369394749405,6.273885201909399,7.424922141384339,2.5614241312172292
dst,derived_duration_midpoint_age,61,Weekend,DST,-0.5235987489624573,7.443149960888933,7.96674870985139,3.459775605963238
dst,derived_duration_midpoint_age,61,Weekend,NoDST,-0.8031596418073307,7.048087097572157,7.851246739379488,3.122463727882413
dst,derived_duration_midpoint_age,62,Weekday,DST,-0.8911713855455503,6.657488520383852,7.548659905929402,2.8831585674191507
dst,derived_duration_midpoint_age,62,Weekday,NoDST,-1.1435874210661865,6.310335862571679,7.453923283637866,2.5833742207527464
dst,derived_duration_midpoint_age,62,Weekend,DST,-0.5242062069647616,7.464528843935006,7.988735050899767,3.470161318485122
dst,derived_duration_midpoint_age,62,Weekend,NoDST,-0.803767099809635,7.06946598061823,7.873233080427865,3.1328494404042977
dst,derived_duration_midpoint_age,63,Weekday,DST,-0.8823018232298221,6.696172343645101,7.578474166874923,2.9069352602076393
dst,derived_duration_midpoint_age,63,Weekday,NoDST,-1.1347178587504585,6.3490196858329275,7.483737544583386,2.6071509135412345
dst,derived_duration_midpoint_age,63,Weekend,DST,-0.5235115515602661,7.487555147844721,8.011066699404987,3.4820217981422275
dst,derived_duration_midpoint_age,63,Weekend,NoDST,-0.8030724444051394,7.092492284527945,7.895564728933085,3.144709920061403
dst,derived_duration_midpoint_age,64,Weekday,DST,-0.8720122170071194,6.7370893295053165,7.609101546512436,2.9325385562490984
dst,derived_duration_midpoint_age,64,Weekday,NoDST,-1.1244282525277556,6.389936671693143,7.514364924220899,2.632754209582694
dst,derived_duration_midpoint_age,64,Weekend,DST,-0.5215147827489702,7.512228872618078,8.033743655367047,3.4953570449345532
dst,derived_duration_midpoint_age,64,Weekend,NoDST,-0.8010756755938436,7.117166009301302,7.918241684895146,3.1580451668537295
dst,derived_duration_midpoint_age,65,Weekday,DST,-0.8603025668774424,6.780239477964502,7.640542044841944,2.95996845554353
dst,derived_duration_midpoint_age,65,Weekday,NoDST,-1.1127186023980786,6.433086820152329,7.545805422550407,2.6601841088771248
dst,derived_duration_midpoint_age,65,Weekend,DST,-0.5182159005308745,7.538550018255076,8.05676591878595,3.510167058862101
dst,derived_duration_midpoint_age,65,Weekend,NoDST,-0.7977767933757478,7.143487154938301,7.941263948314049,3.1728551807812764
dst,derived_duration_midpoint_age,66,Weekday,DST,-0.847172872840791,6.825622789022654,7.672795661863446,2.989224958090932
dst,derived_duration_midpoint_age,66,Weekday,NoDST,-1.0995889083614272,6.478470131210481,7.578059039571908,2.689440611424527
dst,derived_duration_midpoint_age,66,Weekend,DST,-0.5136149049059786,7.566518584755716,8.080133489661694,3.5264518399248685
dst,derived_duration_midpoint_age,66,Weekend,NoDST,-0.7931757977508521,7.1714557214389405,7.964631519189792,3.189139961844044
dst,derived_duration_midpoint_age,67,Weekday,DST,-0.8326231348971656,6.873239262679775,7.70586239757694,3.0203080638913047
dst,derived_duration_midpoint_age,67,Weekday,NoDST,-1.0850391704178015,6.526086604867602,7.611125775285403,2.7205237172249
dst,derived_duration_midpoint_age,67,Weekend,DST,-0.5077117958742828,7.596134572119997,8.10384636799428,3.5442113881228567
dst,derived_duration_midpoint_age,67,Weekend,NoDST,-0.7872726887191561,7.201071708803221,7.988344397522377,3.206899510042033
dst,derived_duration_midpoint_age,68,Weekday,DST,-0.8166533530465656,6.923088898935863,7.739742251982429,3.053217772944649
dst,derived_duration_midpoint_age,68,Weekday,NoDST,-1.0690693885672018,6.57593624112369,7.645005629690893,2.7534334262782445
dst,derived_duration_midpoint_age,68,Weekend,DST,-0.5005065734357872,7.62739798034792,8.127904553783706,3.5634457034560656
dst,derived_duration_midpoint_age,68,Weekend,NoDST,-0.7800674662806606,7.232335117031144,8.012402583311804,3.2261338253752414
dst,derived_duration_midpoint_age,69,Weekday,DST,-0.7992635272889912,6.975171697790921,7.774435225079912,3.0879540852509644
dst,derived_duration_midpoint_age,69,Weekday,NoDST,-1.0516795628096274,6.6280190399787475,7.679698602788375,2.78816973858456
dst,derived_duration_midpoint_age,69,Weekend,DST,-0.49199923759049113,7.660308809439483,8.152308047029974,3.584154785924496
dst,derived_duration_midpoint_age,69,Weekend,NoDST,-0.7715601304353645,7.2652459461227075,8.036806076558072,3.2468429078436714
dst,derived_duration_midpoint_age,70,Weekday,DST,-0.7804536576244427,7.029487659244946,7.809941316869389,3.1245170008102514
dst,derived_duration_midpoint_age,70,Weekday,NoDST,-1.032869693145079,6.682335001432773,7.715204694577852,2.824732654143847
dst,derived_duration_midpoint_age,70,Weekend,DST,-0.48218978833839526,7.6948670593946895,8.177056847733084,3.6063386355281466
dst,derived_duration_midpoint_age,70,Weekend,NoDST,-0.7617506811832686,7.299804196077914,8.061554877261182,3.2690267574473224
dst,derived_duration_midpoint_age,71,Weekday,DST,-0.7602237440529198,7.08603678329794,7.84626052735086,3.16290651962251
dst,derived_duration_midpoint_age,71,Weekday,NoDST,-1.012639779573556,6.738884125485767,7.751523905059323,2.8631221729561056
dst,derived_duration_midpoint_age,71,Weekend,DST,-0.4710782256794994,7.731072730213537,8.202150955893035,3.6299972522670183
dst,derived_duration_midpoint_age,71,Weekend,NoDST,-0.7506391185243728,7.336009866896761,8.086648985421133,3.2926853741861937
dst,derived_duration_midpoint_age,72,Weekday,DST,-0.7385737865744226,7.144819069949902,7.883392856524324,3.2031226416877394
dst,derived_duration_midpoint_age,72,Weekday,NoDST,-0.9909898220950588,6.797666412137729,7.788656234232787,2.9033382950213347
dst,derived_duration_midpoint_age,72,Weekend,DST,-0.45866454961380343,7.768925821896026,8.22759037150983,3.655130636141112
dst,derived_duration_midpoint_age,72,Weekend,NoDST,-0.7382254424586768,7.373862958579251,8.112088401037928,3.3178187580602874
dst,derived_duration_midpoint_age,73,Weekday,DST,-0.715503785188951,7.205834519200832,7.921338304389783,3.2451653670059404
dst,derived_duration_midpoint_age,73,Weekday,NoDST,-0.9679198207095872,6.858681861388659,7.8266016820982465,2.945381020339536
dst,derived_duration_midpoint_age,73,Weekend,DST,-0.44494876014130746,7.808426334442156,8.253375094583463,3.681738787150424
dst,derived_duration_midpoint_age,73,Weekend,NoDST,-0.724509652986181,7.41336347112538,8.137873124111561,3.3444269090695995
dst,derived_duration_midpoint_age,74,Weekday,DST,-0.691013739896505,7.26908313105073,7.960096870947234,3.2890346955771124
dst,derived_duration_midpoint_age,74,Weekday,NoDST,-0.9434297754171412,6.9219304732385565,7.865360248655698,2.9892503489107076
dst,derived_duration_midpoint_age,74,Weekend,DST,-0.4299308572620115,7.849574267851928,8.279505125113939,3.7098217052949582
dst,derived_duration_midpoint_age,74,Weekend,NoDST,-0.7094917501068849,7.454511404535152,8.164003154642037,3.3725098272141336
dst,derived_duration_midpoint_age,75,Weekday,DST,-0.6651036506970849,7.334564905499596,7.99966855619668,3.3347306274012554
dst,derived_duration_midpoint_age,75,Weekday,NoDST,-0.9175196862177212,6.9874122476874225,7.904931933905144,3.0349462807348506
dst,derived_duration_midpoint_age,75,Weekend,DST,-0.4136108409759154,7.892369622125341,8.305980463101257,3.739379390574713
dst,derived_duration_midpoint_age,75,Weekend,NoDST,-0.6931717338207888,7.497306758808565,8.190478492629355,3.402067512493889
dst,derived_duration_midpoint_age,76,Weekday,DST,-0.6377735175906905,7.40227984254743,8.04005336013812,3.38225316247837
dst,derived_duration_midpoint_age,76,Weekday,NoDST,-0.8901895531113267,7.055127184735257,7.945316737846584,3.082468815811965
dst,derived_duration_midpoint_age,76,Weekend,DST,-0.3959887112830195,7.936812397262393,8.332801108545413,3.7704118429896862
dst,derived_duration_midpoint_age,76,Weekend,NoDST,-0.6755496041278929,7.541749533945619,8.217299138073512,3.4330999649088634
dst,derived_duration_midpoint_age,77,Weekday,DST,-0.6090233405773215,7.472227942194233,8.081251282771554,3.4316023008084553
dst,derived_duration_midpoint_age,77,Weekday,NoDST,-0.8614393760979578,7.12507528438206,7.986514660480018,3.131817954142051
dst,derived_duration_midpoint_age,77,Weekend,DST,-0.3770644681833235,7.98290259326309,8.359967061446413,3.802919062539883
dst,derived_duration_midpoint_age,77,Weekend,NoDST,-0.656625361028197,7.587839729946316,8.244465090974513,3.4656071844590595
dst,derived_duration_midpoint_age,78,Weekday,DST,-0.5788531196569784,7.5444092044400035,8.123262324096983,3.482778042391513
dst,derived_duration_midpoint_age,78,Weekday,NoDST,-0.8312691551776147,7.19725654662783,8.028525701805446,3.1829936957251084
dst,derived_duration_midpoint_age,78,Weekend,DST,-0.35683811167682733,8.030640210127428,8.387478321804256,3.836901049225301
dst,derived_duration_midpoint_age,78,Weekend,NoDST,-0.6363990045217006,7.6355773468106545,8.271976351332356,3.499589171144477
dst,derived_duration_midpoint_age,79,Weekday,DST,-0.5472628548296607,7.618823629284743,8.166086484114404,3.535780387227541
dst,derived_duration_midpoint_age,79,Weekday,NoDST,-0.799678890350297,7.27167097147257,8.071349861822867,3.2359960405611363
dst,derived_duration_midpoint_age,79,Weekend,DST,-0.3353096417635312,8.080025247855408,8.41533488961894,3.8723578030459382
dst,derived_duration_midpoint_age,79,Weekend,NoDST,-0.6148705346084046,7.684962384538634,8.29983291914704,3.5350459249651154
dst,derived_duration_midpoint_age,80,Weekday,DST,-0.5142525460953689,7.695471216728451,8.20972376282382,3.590609335316542
dst,derived_duration_midpoint_age,80,Weekday,NoDST,-0.7666685816160052,7.348318558916278,8.114987140532282,3.2908249886501357
dst,derived_duration_midpoint_age,80,Weekend,DST,-0.31247905844343504,8.131057706447029,8.443536764890464,3.9092893240017967
dst,derived_duration_midpoint_age,80,Weekend,NoDST,-0.5920399512883084,7.735994843130255,8.328034794418564,3.5719774459209734
dst,derived_duration_midpoint_age,81,Weekday,DST,-0.4798221934541027,7.7743519667711265,8.25417416022523,3.647264886658512
dst,derived_duration_midpoint_age,81,Weekday,NoDST,-0.7322382289747391,7.427199308958953,8.159437537933693,3.347480539992107
dst,derived_duration_midpoint_age,81,Weekend,DST,-0.28834636171653893,8.183737585902293,8.472083947618831,3.947695612092876
dst,derived_duration_midpoint_age,81,Weekend,NoDST,-0.5679072545614123,7.788674722585518,8.35658197714693,3.610383734012053
dst,derived_duration_midpoint_age,82,Weekday,DST,-0.4439717969058624,7.85546587941277,8.299437676318632,3.7057470412534537
dst,derived_duration_midpoint_age,82,Weekday,NoDST,-0.6963878324264987,7.508313221600597,8.204701054027096,3.405962694587049
dst,derived_duration_midpoint_age,82,Weekend,DST,-0.2629115515828428,8.238064886221196,8.500976437804038,3.987576667319176
dst,derived_duration_midpoint_age,82,Weekend,NoDST,-0.5424724444277162,7.843002022904422,8.385474467332138,3.650264789238353
dst,derived_duration_midpoint_age,83,Weekday,DST,-0.4067013564506475,7.938812954653382,8.34551431110403,3.766055799101367
dst,derived_duration_midpoint_age,83,Weekday,NoDST,-0.6591173919712838,7.591660296841209,8.250777688812493,3.4662714524349623
dst,derived_duration_midpoint_age,83,Weekend,DST,-0.23617462804234657,8.294039607403741,8.530214235446088,4.028932489680698
dst,derived_duration_midpoint_age,83,Weekend,NoDST,-0.51573552088722,7.8989767440869665,8.414712264974186,3.6916206115998738
dst,derived_duration_midpoint_age,84,Weekday,DST,-0.36801087208845823,8.02439319249296,8.392404064581418,3.828191160202251
dst,derived_duration_midpoint_age,84,Weekday,NoDST,-0.6204269076090945,7.677240534680787,8.297667442289882,3.528406813535846
dst,derived_duration_midpoint_age,84,Weekend,DST,-0.2081355910950502,8.351661749449928,8.559797340544979,4.071763079177439
dst,derived_duration_midpoint_age,84,Weekend,NoDST,-0.48769648393992354,7.956598886133155,8.444295370073078,3.734451201096616
dst,derived_duration_midpoint_age,85,Weekday,DST,-0.32790034381929484,8.112206592931509,8.440106936750803,3.8921531245561063
dst,derived_duration_midpoint_age,85,Weekday,NoDST,-0.5803163793399311,7.765053935119336,8.345370314459267,3.5923687778897024
dst,derived_duration_midpoint_age,85,Weekend,DST,-0.1787944407409541,8.410931312359757,8.589725753100712,4.116068435809402
dst,derived_duration_midpoint_age,85,Weekend,NoDST,-0.4583553335858274,8.015868449042983,8.47422378262881,3.7787565577285775
